chrom	length	bases	mean	min	max
scaffold_1	8183653	239214686	29.23	0	811
scaffold_1_region	8183653	239214686	29.23	0	811
scaffold_2	7224844	209419380	28.99	0	381
scaffold_2_region	7224844	209419380	28.99	0	381
scaffold_3	5015139	145594844	29.03	0	1183
scaffold_3_region	5015139	145594844	29.03	0	1183
scaffold_4	3720388	112076298	30.12	0	688
scaffold_4_region	3720388	112076298	30.12	0	688
scaffold_5	3425647	102134879	29.81	0	258
scaffold_5_region	3425647	102134879	29.81	0	258
scaffold_6	106711	90276975	846.00	0	1737
scaffold_6_region	106711	90276975	846.00	0	1737
scaffold_7	80960	1856642	22.93	0	127
scaffold_7_region	80960	1856642	22.93	0	127
scaffold_8	65963	1300912	19.72	0	41
scaffold_8_region	65963	1300912	19.72	0	41
scaffold_9	64948	1290688	19.87	0	40
scaffold_9_region	64948	1290688	19.87	0	40
scaffold_10	55956	1009838	18.05	0	45
scaffold_10_region	55956	1009838	18.05	0	45
scaffold_11	48071	779483	16.22	0	39
scaffold_11_region	48071	779483	16.22	0	39
scaffold_12	41920	804986	19.20	0	38
scaffold_12_region	41920	804986	19.20	0	38
scaffold_13	36589	751901	20.55	0	39
scaffold_13_region	36589	751901	20.55	0	39
scaffold_14	21451	433884	20.23	0	285
scaffold_14_region	21451	433884	20.23	0	285
total	28092240	906945396	32.28	0	1737
total_region	28092240	906945396	32.28	0	1737
