chrom	length	bases	mean	min	max
scaffold_1	8183653	193438403	23.64	0	233
scaffold_1_region	8183653	193438403	23.64	0	233
scaffold_2	7224844	169664326	23.48	0	312
scaffold_2_region	7224844	169664326	23.48	0	312
scaffold_3	5015139	116970055	23.32	0	908
scaffold_3_region	5015139	116970055	23.32	0	908
scaffold_4	3720388	91784457	24.67	0	277
scaffold_4_region	3720388	91784457	24.67	0	277
scaffold_5	3425647	82092030	23.96	0	191
scaffold_5_region	3425647	82092030	23.96	0	191
scaffold_6	106711	40203523	376.75	0	764
scaffold_6_region	106711	40203523	376.75	0	764
scaffold_7	80960	1178090	14.55	0	81
scaffold_7_region	80960	1178090	14.55	0	81
scaffold_8	65963	1242704	18.84	0	51
scaffold_8_region	65963	1242704	18.84	0	51
scaffold_9	64948	1232652	18.98	0	45
scaffold_9_region	64948	1232652	18.98	0	45
scaffold_10	55956	978331	17.48	0	47
scaffold_10_region	55956	978331	17.48	0	47
scaffold_11	48071	756956	15.75	0	43
scaffold_11_region	48071	756956	15.75	0	43
scaffold_12	41920	764935	18.25	0	46
scaffold_12_region	41920	764935	18.25	0	46
scaffold_13	36589	686285	18.76	0	38
scaffold_13_region	36589	686285	18.76	0	38
scaffold_14	21451	362424	16.90	0	38
scaffold_14_region	21451	362424	16.90	0	38
total	28092240	701355171	24.97	0	908
total_region	28092240	701355171	24.97	0	908
