chrom	length	bases	mean	min	max
scaffold_1	8183653	159827344	19.53	0	290
scaffold_1_region	8183653	159827344	19.53	0	290
scaffold_2	7224844	138939074	19.23	0	305
scaffold_2_region	7224844	138939074	19.23	0	305
scaffold_3	5015139	97073809	19.36	0	393
scaffold_3_region	5015139	97073809	19.36	0	393
scaffold_4	3720388	73845637	19.85	0	350
scaffold_4_region	3720388	73845637	19.85	0	350
scaffold_5	3425647	67894923	19.82	0	864
scaffold_5_region	3425647	67894923	19.82	0	864
scaffold_6	106711	28812306	270.00	0	654
scaffold_6_region	106711	28812306	270.00	0	654
scaffold_7	80960	1251950	15.46	0	192
scaffold_7_region	80960	1251950	15.46	0	192
scaffold_8	65963	850993	12.90	0	40
scaffold_8_region	65963	850993	12.90	0	40
scaffold_9	64948	820419	12.63	0	32
scaffold_9_region	64948	820419	12.63	0	32
scaffold_10	55956	707656	12.65	0	41
scaffold_10_region	55956	707656	12.65	0	41
scaffold_11	48071	562493	11.70	0	47
scaffold_11_region	48071	562493	11.70	0	47
scaffold_12	41920	534323	12.75	0	47
scaffold_12_region	41920	534323	12.75	0	47
scaffold_13	36589	449961	12.30	0	29
scaffold_13_region	36589	449961	12.30	0	29
scaffold_14	21451	310957	14.50	0	191
scaffold_14_region	21451	310957	14.50	0	191
total	28092240	571881845	20.36	0	864
total_region	28092240	571881845	20.36	0	864
